aho_corasick::nfa::noncontiguous::NFA	match_pattern	aho_corasick::automaton::Automaton	fn match_pattern(&self, sid: StateID, index: usize) -> PatternID	
aho_corasick::nfa::noncontiguous::NFA	max_pattern_len	aho_corasick::automaton::Automaton	fn max_pattern_len(&self) -> usize	
aho_corasick::nfa::noncontiguous::NFA	memory_usage	aho_corasick::automaton::Automaton	fn memory_usage(&self) -> usize	
aho_corasick::nfa::noncontiguous::NFA	min_pattern_len	aho_corasick::automaton::Automaton	fn min_pattern_len(&self) -> usize	
aho_corasick::nfa::noncontiguous::NFA	new	-	fn new<I, P>(patterns: I) -> Result<NFA, BuildError> where I: IntoIterator<Item = P>, P: AsRef<[u8]>	Create a new Aho-Corasick noncontiguous NFA using the default configuration.
aho_corasick::nfa::noncontiguous::NFA	next_state	aho_corasick::automaton::Automaton	fn next_state(&self, anchored: Anchored, sid: StateID, byte: u8) -> StateID	
aho_corasick::nfa::noncontiguous::NFA	pattern_len	aho_corasick::automaton::Automaton	fn pattern_len(&self, pid: PatternID) -> usize	
aho_corasick::nfa::noncontiguous::NFA	patterns_len	aho_corasick::automaton::Automaton	fn patterns_len(&self) -> usize	
aho_corasick::nfa::noncontiguous::NFA	prefilter	aho_corasick::automaton::Automaton	fn prefilter(&self) -> Option<&Prefilter>	
aho_corasick::nfa::noncontiguous::NFA	start_state	aho_corasick::automaton::Automaton	fn start_state(&self, anchored: Anchored) -> Result<StateID, MatchError>	
aho_corasick::packed::api::Builder	add	-	fn add<P: AsRef<[u8]>>(&mut self, pattern: P) -> &mut Builder	Add the given pattern to this set to match.
aho_corasick::packed::api::Builder	build	-	fn build(&self) -> Option<Searcher>	Build a searcher from the patterns added to this builder so far.
aho_corasick::packed::api::Builder	clone	core::clone::Clone	fn clone(&self) -> Builder	
aho_corasick::packed::api::Builder	default	core::default::Default	fn default() -> Builder	
aho_corasick::packed::api::Builder	extend	-	fn extend<I, P>(&mut self, patterns: I) -> &mut Builder where I: IntoIterator<Item = P>, P: AsRef<[u8]>	Add the given iterator of patterns to this set to match.
aho_corasick::packed::api::Builder	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
aho_corasick::packed::api::Builder	len	-	fn len(&self) -> usize	Returns the number of patterns added to this builder.
aho_corasick::packed::api::Builder	minimum_len	-	fn minimum_len(&self) -> usize	Returns the length, in bytes, of the shortest pattern added.
aho_corasick::packed::api::Builder	new	-	fn new() -> Builder	Create a new builder for constructing a multi-pattern searcher. This constructor uses the default configuration.
aho_corasick::packed::api::Config	builder	-	fn builder(&self) -> Builder	Create a packed builder from this configuration. The builder can be used to accumulate patterns and create a [`Searcher`] from them.
aho_corasick::packed::api::Config	clone	core::clone::Clone	fn clone(&self) -> Config	
aho_corasick::packed::api::Config	default	core::default::Default	fn default() -> Config	
aho_corasick::packed::api::Config	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
aho_corasick::packed::api::Config	heuristic_pattern_limits	-	fn heuristic_pattern_limits(&mut self, yes: bool) -> &mut Config	Request that heuristic limitations on the number of patterns be employed. This useful to disable for benchmarking where one wants to explore how Teddy performs on large number of patterns even if the heuristics would otherwise refuse const…
aho_corasick::packed::api::Config	match_kind	-	fn match_kind(&mut self, kind: MatchKind) -> &mut Config	Set the match semantics for this configuration.
aho_corasick::packed::api::Config	new	-	fn new() -> Config	Create a new default configuration. A default configuration uses leftmost-first match semantics.
aho_corasick::packed::api::FindIter	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
aho_corasick::packed::api::FindIter	next	core::iter::traits::iterator::Iterator	fn next(&mut self) -> Option<Match>	
aho_corasick::packed::api::MatchKind	clone	core::clone::Clone	fn clone(&self) -> MatchKind	
aho_corasick::packed::api::MatchKind	default	core::default::Default	fn default() -> MatchKind	
aho_corasick::packed::api::MatchKind	eq	core::cmp::PartialEq	fn eq(&self, other: &MatchKind) -> bool	
aho_corasick::packed::api::MatchKind	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
aho_corasick::packed::api::Searcher	builder	-	fn builder() -> Builder	A convenience function for calling `Builder::new()`.
aho_corasick::packed::api::Searcher	clone	core::clone::Clone	fn clone(&self) -> Searcher	
aho_corasick::packed::api::Searcher	config	-	fn config() -> Config	A convenience function for calling `Config::new()`.
aho_corasick::packed::api::Searcher	find	-	fn find<B: AsRef<[u8]>>(&self, haystack: B) -> Option<Match>	Return the first occurrence of any of the patterns in this searcher, according to its match semantics, in the given haystack. The `Match` returned will include the identifier of the pattern that matched, which corresponds to the index of t…
aho_corasick::packed::api::Searcher	find_in	-	fn find_in<B: AsRef<[u8]>>(&self, haystack: B, span: Span) -> Option<Match>	Return the first occurrence of any of the patterns in this searcher, according to its match semantics, in the given haystack starting from the given position.
aho_corasick::packed::api::Searcher	find_iter	-	fn find_iter<'a, 'b, B: ?Sized + AsRef<[u8]>>(&'a self, haystack: &'b B) -> FindIter<'a, 'b>	Return an iterator of non-overlapping occurrences of the patterns in this searcher, according to its match semantics, in the given haystack.
aho_corasick::packed::api::Searcher	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
aho_corasick::packed::api::Searcher	match_kind	-	fn match_kind(&self) -> &MatchKind	Returns the match kind used by this packed searcher.
aho_corasick::packed::api::Searcher	memory_usage	-	fn memory_usage(&self) -> usize	Returns the approximate total amount of heap used by this searcher, in units of bytes.
aho_corasick::packed::api::Searcher	minimum_len	-	fn minimum_len(&self) -> usize	Returns the minimum length of a haystack that is required in order for packed searching to be effective.
aho_corasick::packed::api::Searcher	new	-	fn new<I, P>(patterns: I) -> Option<Searcher> where I: IntoIterator<Item = P>, P: AsRef<[u8]>	A convenience function for constructing a searcher from an iterator of things that can be converted to a `&[u8]`.
aho_corasick::util::error::BuildError	clone	core::clone::Clone	fn clone(&self) -> BuildError	
aho_corasick::util::error::BuildError	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
aho_corasick::util::error::BuildError	fmt	core::fmt::Display	fn fmt(&self, f: &mut core::fmt::Formatter<'_>) -> core::fmt::Result	
aho_corasick::util::error::MatchError	clone	core::clone::Clone	fn clone(&self) -> MatchError	
aho_corasick::util::error::MatchError	eq	core::cmp::PartialEq	fn eq(&self, other: &MatchError) -> bool	
aho_corasick::util::error::MatchError	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
aho_corasick::util::error::MatchError	fmt	core::fmt::Display	fn fmt(&self, f: &mut core::fmt::Formatter<'_>) -> core::fmt::Result	
aho_corasick::util::error::MatchError	invalid_input_anchored	-	fn invalid_input_anchored() -> MatchError	Create a new "invalid anchored search" error. This occurs when the caller requests an anchored search but where anchored searches aren't supported.
aho_corasick::util::error::MatchError	invalid_input_unanchored	-	fn invalid_input_unanchored() -> MatchError	Create a new "invalid unanchored search" error. This occurs when the caller requests an unanchored search but where unanchored searches aren't supported.
aho_corasick::util::error::MatchError	kind	-	fn kind(&self) -> &MatchErrorKind	Returns a reference to the underlying error kind.
aho_corasick::util::error::MatchError	new	-	fn new(kind: MatchErrorKind) -> MatchError	Create a new error value with the given kind.
aho_corasick::util::error::MatchError	unsupported_empty	-	fn unsupported_empty() -> MatchError	Create a new "unsupported empty pattern" error. This occurs when the caller requests a search for which matching an automaton that contains an empty pattern string is not supported.
aho_corasick::util::error::MatchError	unsupported_overlapping	-	fn unsupported_overlapping(got: MatchKind) -> MatchError	Create a new "unsupported overlapping search" error. This occurs when the caller requests an overlapping search while using an Aho-Corasick automaton with a match kind other than [`MatchKind::Standard`].
aho_corasick::util::error::MatchError	unsupported_stream	-	fn unsupported_stream(got: MatchKind) -> MatchError	Create a new "unsupported stream search" error. This occurs when the caller requests a stream search while using an Aho-Corasick automaton with a match kind other than [`MatchKind::Standard`].
aho_corasick::util::error::MatchErrorKind	clone	core::clone::Clone	fn clone(&self) -> MatchErrorKind	
aho_corasick::util::error::MatchErrorKind	eq	core::cmp::PartialEq	fn eq(&self, other: &MatchErrorKind) -> bool	
aho_corasick::util::error::MatchErrorKind	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
aho_corasick::util::prefilter::Candidate	clone	core::clone::Clone	fn clone(&self) -> Candidate	
aho_corasick::util::prefilter::Candidate	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
aho_corasick::util::prefilter::Candidate	into_option	-	fn into_option(self) -> Option<usize>	Convert this candidate into an option. This is useful when callers do not distinguish between true positives and false positives (i.e., the caller must always confirm the match).
aho_corasick::util::prefilter::Prefilter	clone	core::clone::Clone	fn clone(&self) -> Prefilter	
aho_corasick::util::prefilter::Prefilter	find_in	-	fn find_in(&self, haystack: &[u8], span: Span) -> Candidate	Execute a search in the haystack within the span given. If a match or a possible match is returned, then it is guaranteed to occur within the bounds of the span.
aho_corasick::util::prefilter::Prefilter	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
aho_corasick::util::primitives::PatternID	as_i32	-	const fn as_i32(&self) -> i32	Return the internal value as a `i32`. This is guaranteed to never overflow an `i32`.
aho_corasick::util::primitives::PatternID	as_u32	-	const fn as_u32(&self) -> u32	Return the internal value as a `u32`. This is guaranteed to never overflow `u32`.
aho_corasick::util::primitives::PatternID	as_u64	-	const fn as_u64(&self) -> u64	Return the internal value as a `u64`. This is guaranteed to never overflow.
aho_corasick::util::primitives::PatternID	as_usize	-	const fn as_usize(&self) -> usize	Return the internal value as a `usize`. This is guaranteed to never overflow `usize`.
aho_corasick::util::primitives::PatternID	clone	core::clone::Clone	fn clone(&self) -> PatternID	
aho_corasick::util::primitives::PatternID	cmp	core::cmp::Ord	fn cmp(&self, other: &PatternID) -> cmp::Ordering	
aho_corasick::util::primitives::PatternID	default	core::default::Default	fn default() -> PatternID	
aho_corasick::util::primitives::PatternID	eq	core::cmp::PartialEq	fn eq(&self, other: &PatternID) -> bool	
aho_corasick::util::primitives::PatternID	fmt	core::fmt::Debug	fn fmt(&self, f: &mut core::fmt::Formatter<'_>) -> core::fmt::Result	
aho_corasick::util::primitives::PatternID	from	core::convert::From	fn from(value: u8) -> PatternID	
aho_corasick::util::primitives::PatternID	from_ne_bytes	-	fn from_ne_bytes(bytes: [u8; 4]) -> Result<PatternID, PatternIDError>	Decode this value from the bytes given using the native endian byte order for the current target.
aho_corasick::util::primitives::PatternID	from_ne_bytes_unchecked	-	fn from_ne_bytes_unchecked(bytes: [u8; 4]) -> PatternID	Decode this value from the bytes given using the native endian byte order for the current target.
aho_corasick::util::primitives::PatternID	from_u32_unchecked	-	const fn from_u32_unchecked(index: u32) -> PatternID	Create a new value from a `u32` without checking whether the given value exceeds the maximum.
aho_corasick::util::primitives::PatternID	hash	core::hash::Hash	fn hash<__H: hash::Hasher>(&self, state: &mut __H)	
aho_corasick::util::primitives::PatternID	must	-	fn must(value: usize) -> PatternID	Like `new`, but panics if the given value is not valid.
aho_corasick::util::primitives::PatternID	new	-	fn new(value: usize) -> Result<PatternID, PatternIDError>	Create a new value that is represented by a "small index."
aho_corasick::util::primitives::PatternID	new_unchecked	-	const fn new_unchecked(value: usize) -> PatternID	Create a new value without checking whether the given argument exceeds the maximum.
aho_corasick::util::primitives::PatternID	one_more	-	fn one_more(&self) -> usize	Returns one more than this value as a usize.
aho_corasick::util::primitives::PatternID	partial_cmp	core::cmp::PartialOrd	fn partial_cmp(&self, other: &PatternID) -> option::Option<cmp::Ordering>	
aho_corasick::util::primitives::PatternID	to_ne_bytes	-	fn to_ne_bytes(&self) -> [u8; 4]	Return the underlying integer as raw bytes in native endian format.
aho_corasick::util::primitives::PatternID	try_from	core::convert::TryFrom	fn try_from(value: u16) -> Result<PatternID, PatternIDError>	
aho_corasick::util::primitives::PatternID	try_from	core::convert::TryFrom	fn try_from(value: u32) -> Result<PatternID, PatternIDError>	
aho_corasick::util::primitives::PatternID	try_from	core::convert::TryFrom	fn try_from(value: u64) -> Result<PatternID, PatternIDError>	
aho_corasick::util::primitives::PatternID	try_from	core::convert::TryFrom	fn try_from(value: usize) -> Result<PatternID, PatternIDError>	
aho_corasick::util::primitives::PatternIDError	attempted	-	fn attempted(&self) -> u64	Returns the value that could not be converted to an ID.
aho_corasick::util::primitives::PatternIDError	clone	core::clone::Clone	fn clone(&self) -> PatternIDError	
aho_corasick::util::primitives::PatternIDError	eq	core::cmp::PartialEq	fn eq(&self, other: &PatternIDError) -> bool	
aho_corasick::util::primitives::PatternIDError	fmt	core::fmt::Debug	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
aho_corasick::util::primitives::PatternIDError	fmt	core::fmt::Display	fn fmt(&self, f: &mut core::fmt::Formatter<'_>) -> core::fmt::Result	
aho_corasick::util::primitives::StateID	as_i32	-	const fn as_i32(&self) -> i32	Return the internal value as a `i32`. This is guaranteed to never overflow an `i32`.
aho_corasick::util::primitives::StateID	as_u32	-	const fn as_u32(&self) -> u32	Return the internal value as a `u32`. This is guaranteed to never overflow `u32`.
aho_corasick::util::primitives::StateID	as_u64	-	const fn as_u64(&self) -> u64	Return the internal value as a `u64`. This is guaranteed to never overflow.
aho_corasick::util::primitives::StateID	as_usize	-	const fn as_usize(&self) -> usize	Return the internal value as a `usize`. This is guaranteed to never overflow `usize`.
aho_corasick::util::primitives::StateID	clone	core::clone::Clone	fn clone(&self) -> StateID	
aho_corasick::util::primitives::StateID	cmp	core::cmp::Ord	fn cmp(&self, other: &StateID) -> cmp::Ordering	
